workspace_timestamp,flight_number,airline_iata,airline_name,scheduled_departure_utc,estimated_departure_utc,departure_terminal,departure_gate,status,destination_iata,destination_name,codeshare_status,is_operator,aircraft_model,aircraft_reg,unique_flight_id
2025-04-19 19:33:04.715221+00:00,AA 610,AA,American,2025-04-19 20:42:00+00:00,2025-04-19 20:42:00+00:00,,,Unknown,LGA,New York,Unknown,False,Boeing 737-800,,AA-AA 610-20250419-LGA
2025-04-19 19:33:04.715221+00:00,AA 1655,AA,American,2025-04-19 20:43:00+00:00,2025-04-19 20:43:00+00:00,,,Unknown,LGA,New York,Unknown,False,Boeing 737-800,,AA-AA 1655-20250419-LGA
2025-04-19 19:33:04.715221+00:00,AA 5644,AA,American,2025-04-19 20:44:00+00:00,2025-04-19 20:44:00+00:00,,,Unknown,MOB,Mobile,IsOperator,True,Bombardier CRJ900,,AA-AA 5644-20250419-MOB
2025-04-19 19:33:04.715221+00:00,NK 893,NK,Spirit,2025-04-19 20:47:00+00:00,2025-04-19 20:47:00+00:00,E,,Unknown,MCO,Orlando,Unknown,False,Airbus A320 NEO,,NK-NK 893-20250419-MCO
2025-04-19 19:33:04.715221+00:00,AS 303,AS,Alaska,2025-04-19 20:48:00+00:00,2025-04-19 20:48:00+00:00,E,,Unknown,PDX,Portland,IsOperator,True,Boeing 737-800,,AS-AS 303-20250419-PDX
2025-04-19 19:33:04.715221+00:00,AA 1681,AA,American,2025-04-19 20:48:00+00:00,2025-04-19 20:48:00+00:00,,,Unknown,ELP,El Paso,IsOperator,True,Airbus A319,,AA-AA 1681-20250419-ELP
2025-04-19 19:33:04.715221+00:00,AA 5115,AA,American,2025-04-19 20:48:00+00:00,2025-04-19 20:48:00+00:00,,,Unknown,DAY,Dayton,IsOperator,True,Bombardier CRJ900,,AA-AA 5115-20250419-DAY
2025-04-19 19:33:04.715221+00:00,AA 70,AA,American,2025-04-19 20:50:00+00:00,2025-04-19 20:50:00+00:00,D,,Expected,FRA,Frankfurt-am-Main,IsOperator,True,Airbus A340-300,N877BF,AA-AA 70-20250419-FRA
2025-04-19 19:33:04.715221+00:00,AA 364,AA,American,2025-04-19 20:50:00+00:00,2025-04-19 20:50:00+00:00,,,Unknown,,Charlotte,Unknown,False,Airbus A321,,AA-AA 364-20250419-UNK
2025-04-19 19:33:04.715221+00:00,AA 1792,AA,American,2025-04-19 20:50:00+00:00,2025-04-19 20:50:00+00:00,,,Unknown,CLT,Charlotte,Unknown,False,Airbus A321,,AA-AA 1792-20250419-CLT
2025-04-19 19:33:04.715221+00:00,LH 439,LH,Lufthansa,2025-04-19 20:50:00+00:00,2025-04-19 20:50:00+00:00,D,,Expected,FRA,Frankfurt-am-Main,IsOperator,True,Airbus A340,D-AIFE,LH-LH 439-20250419-FRA
2025-04-19 19:33:04.715221+00:00,AA 5011,AA,American,2025-04-19 20:51:00+00:00,2025-04-19 20:51:00+00:00,E,,Unknown,COU,Columbia,Unknown,False,Canadair reg jet 700,,AA-AA 5011-20250419-COU
2025-04-19 19:33:04.715221+00:00,AA 2104,AA,American,2025-04-19 20:52:00+00:00,2025-04-19 20:52:00+00:00,,,Unknown,MSP,Minneapolis,Unknown,False,Boeing 737-800,,AA-AA 2104-20250419-MSP
2025-04-19 19:33:04.715221+00:00,UA 2682,UA,United,2025-04-19 20:53:00+00:00,2025-04-19 20:53:00+00:00,E,,Expected,IAH,Houston,IsOperator,True,Airbus A319,N805UA,UA-UA 2682-20250419-IAH
2025-04-19 19:33:04.715221+00:00,9X 409,9X,Southern  Express,2025-04-19 20:55:00+00:00,2025-04-19 20:55:00+00:00,,,Unknown,HRO,Harrison,IsOperator,True,Cessna 208 Caravan,,9X-9X 409-20250419-HRO
2025-04-19 19:33:04.715221+00:00,NK 596,NK,Spirit,2025-04-19 20:57:00+00:00,2025-04-19 20:57:00+00:00,E,,Unknown,PHX,Phoenix,Unknown,False,Airbus A320,,NK-NK 596-20250419-PHX
2025-04-19 19:33:04.715221+00:00,AA 6195,AA,American,2025-04-19 20:59:00+00:00,2025-04-19 20:59:00+00:00,E,,Unknown,FLG,Flagstaff,IsCodeshared,False,Canadair reg jet 700,,AA-AA 6195-20250419-FLG
2025-04-19 19:33:04.715221+00:00,DL 948,DL,Delta Air Lines,2025-04-19 21:00:00+00:00,2025-04-19 21:00:00+00:00,E,,Unknown,LAX,Los Angeles,Unknown,False,Airbus A319,,DL-DL 948-20250419-LAX
2025-04-19 19:33:04.715221+00:00,DL 948,DL,Delta Air Lines,2025-04-19 21:00:00+00:00,2025-04-19 21:00:00+00:00,E,,Unknown,LAX,Los Angeles,Unknown,False,Airbus A319,,DL-DL 948-20250419-LAX
2025-04-19 19:33:04.715221+00:00,9X 427,9X,Southern  Express,2025-04-19 21:00:00+00:00,2025-04-19 21:00:00+00:00,,,Unknown,ELD,El Dorado,IsOperator,True,Cessna 208 Caravan,N750Z,9X-9X 427-20250419-ELD
2025-04-19 19:33:04.715221+00:00,9X 427,9X,Southern  Express,2025-04-19 21:00:00+00:00,2025-04-19 21:00:00+00:00,,,Unknown,ELD,El Dorado,IsOperator,True,Cessna 208 Caravan,N750Z,9X-9X 427-20250419-ELD
2025-04-19 19:33:04.715221+00:00,AA 70,AA,American,2025-04-19 21:00:00+00:00,2025-04-19 21:00:00+00:00,,,Unknown,,Frankfurt-am-Main,Unknown,False,Boeing 787-8,,AA-AA 70-20250419-UNK
2025-04-19 19:33:04.715221+00:00,AA 70,AA,American,2025-04-19 21:00:00+00:00,2025-04-19 21:00:00+00:00,,,Unknown,,Frankfurt-am-Main,Unknown,False,Boeing 787-8,,AA-AA 70-20250419-UNK
2025-04-19 19:33:04.715221+00:00,AA 6325,AA,American,2025-04-19 21:03:00+00:00,2025-04-19 21:03:00+00:00,E,,Unknown,ROW,Roswell,IsCodeshared,False,Canadair reg jet 700,,AA-AA 6325-20250419-ROW
2025-04-19 19:33:04.715221+00:00,9X 411,9X,Southern  Express,2025-04-19 21:05:00+00:00,2025-04-19 21:05:00+00:00,,,Unknown,HOT,Hot Springs,IsOperator,True,Cessna 208 Caravan,,9X-9X 411-20250419-HOT
2025-04-19 19:33:04.715221+00:00,AA 3455,AA,American,2025-04-19 21:05:00+00:00,2025-04-19 21:05:00+00:00,,,Unknown,MSY,New Orleans,Unknown,False,Embraer 175,,AA-AA 3455-20250419-MSY
2025-04-19 19:33:04.715221+00:00,AA 4009,AA,American,2025-04-19 21:07:00+00:00,2025-04-19 21:07:00+00:00,,,Unknown,BRO,Brownsville,Unknown,False,Embraer 170,,AA-AA 4009-20250419-BRO
2025-04-19 19:33:04.715221+00:00,AA 2361,AA,American,2025-04-19 21:07:00+00:00,2025-04-19 21:07:00+00:00,,,Unknown,SAN,San Diego,Unknown,False,Airbus A321,,AA-AA 2361-20250419-SAN
2025-04-19 19:33:04.715221+00:00,AA 3363,AA,American,2025-04-19 21:10:00+00:00,2025-04-19 21:10:00+00:00,,,Unknown,AUS,Austin,Unknown,False,Embraer 175,,AA-AA 3363-20250419-AUS
2025-04-19 19:33:04.715221+00:00,AA 2716,AA,American,2025-04-19 21:10:00+00:00,2025-04-19 21:10:00+00:00,,,Unknown,TUL,Tulsa,Unknown,False,Boeing 737-800,,AA-AA 2716-20250419-TUL
2025-04-19 19:33:04.715221+00:00,AA 1629,AA,American,2025-04-19 21:11:00+00:00,2025-04-19 21:11:00+00:00,,,Unknown,DCA,Washington,Unknown,False,Boeing 737-800,,AA-AA 1629-20250419-DCA
2025-04-19 19:33:04.715221+00:00,AA 6246,AA,American,2025-04-19 21:14:00+00:00,2025-04-19 21:14:00+00:00,E,,Unknown,GRK,Fort Hood/Killeen,IsCodeshared,False,Canadair reg jet 700,,AA-AA 6246-20250419-GRK
2025-04-19 19:33:04.715221+00:00,AA 3108,AA,American,2025-04-19 21:15:00+00:00,2025-04-19 21:15:00+00:00,,,Unknown,IND,Indianapolis,Unknown,False,Boeing 737-800,,AA-AA 3108-20250419-IND
2025-04-19 19:33:04.715221+00:00,UA 2347,UA,United,2025-04-19 21:20:00+00:00,2025-04-19 21:20:00+00:00,E,,Unknown,ORD,Chicago,Unknown,False,Boeing 737-700,,UA-UA 2347-20250419-ORD
2025-04-19 19:33:04.715221+00:00,AA 2374,AA,American,2025-04-19 21:25:00+00:00,2025-04-19 21:25:00+00:00,,,Unknown,SAT,San Antonio,Unknown,False,Boeing 737-800,,AA-AA 2374-20250419-SAT
2025-04-19 19:33:04.715221+00:00,AA 1426,AA,American,2025-04-19 21:26:00+00:00,2025-04-19 21:26:00+00:00,,,Unknown,IAH,Houston,Unknown,False,Airbus A321,,AA-AA 1426-20250419-IAH
2025-04-19 19:33:04.715221+00:00,AA 4151,AA,American,2025-04-19 21:29:00+00:00,2025-04-19 21:29:00+00:00,,,Unknown,LFT,Lafayette,Unknown,False,Embraer 175,,AA-AA 4151-20250419-LFT
2025-04-19 19:33:04.715221+00:00,DL 3084,DL,Delta Air Lines,2025-04-19 21:32:00+00:00,2025-04-19 21:32:00+00:00,E,,Unknown,MSP,Minneapolis,Unknown,False,Airbus A319,,DL-DL 3084-20250419-MSP
2025-04-19 19:33:04.715221+00:00,AA 5268,AA,American,2025-04-19 21:33:00+00:00,2025-04-19 21:33:00+00:00,,,Unknown,BTR,Baton Rouge,Unknown,False,Bombardier CRJ900,,AA-AA 5268-20250419-BTR
2025-04-19 19:33:04.715221+00:00,AA 766,AA,American,2025-04-19 21:35:00+00:00,2025-04-19 21:35:00+00:00,,,Unknown,,Tucson,Unknown,False,Airbus A321,,AA-AA 766-20250419-UNK
2025-04-19 19:33:04.715221+00:00,AA 3223,AA,American,2025-04-19 21:35:00+00:00,2025-04-19 21:35:00+00:00,,,Unknown,SNA,Santa Ana,Unknown,False,Boeing 737-800,,AA-AA 3223-20250419-SNA
2025-04-19 19:33:04.715221+00:00,AA 2513,AA,American,2025-04-19 21:35:00+00:00,2025-04-19 21:35:00+00:00,,,Unknown,LGA,New York,IsOperator,True,Airbus A321,,AA-AA 2513-20250419-LGA
2025-04-19 19:33:04.715221+00:00,AA 1155,AA,American,2025-04-19 21:35:00+00:00,2025-04-19 21:35:00+00:00,,,Unknown,PHX,Phoenix,Unknown,False,Airbus A321,,AA-AA 1155-20250419-PHX
2025-04-19 19:33:04.715221+00:00,AA 4166,AA,American,2025-04-19 21:35:00+00:00,2025-04-19 21:35:00+00:00,,,Unknown,,Dallas,Unknown,False,Embraer 175,,AA-AA 4166-20250419-UNK
2025-04-19 19:33:04.715221+00:00,AA 3548,AA,American,2025-04-19 21:35:00+00:00,2025-04-19 21:35:00+00:00,,,Unknown,,Dallas,Unknown,False,Embraer 170,,AA-AA 3548-20250419-UNK
2025-04-19 19:33:04.715221+00:00,AA 2466,AA,American,2025-04-19 21:35:00+00:00,2025-04-19 21:35:00+00:00,,,Unknown,,Dallas,Unknown,False,Boeing 737-800,,AA-AA 2466-20250419-UNK
2025-04-19 19:33:04.715221+00:00,AA 3139,AA,American,2025-04-19 21:35:00+00:00,2025-04-19 21:35:00+00:00,,,Unknown,,Dallas,Unknown,False,Airbus A319,,AA-AA 3139-20250419-UNK
2025-04-19 19:33:04.715221+00:00,AA 3852,AA,American,2025-04-19 21:35:00+00:00,2025-04-19 21:35:00+00:00,,,Unknown,,Dallas,Unknown,False,Embraer 175,,AA-AA 3852-20250419-UNK
2025-04-19 19:33:04.715221+00:00,AA 3672,AA,American,2025-04-19 21:35:00+00:00,2025-04-19 21:35:00+00:00,,,Unknown,,Dallas,Unknown,False,Embraer 175,,AA-AA 3672-20250419-UNK
2025-04-19 19:33:04.715221+00:00,AA 3823,AA,American,2025-04-19 21:35:00+00:00,2025-04-19 21:35:00+00:00,,,Unknown,LRD,Laredo,Unknown,False,Embraer 175,,AA-AA 3823-20250419-LRD
2025-04-19 19:33:04.715221+00:00,AA 1175,AA,American,2025-04-19 21:35:00+00:00,2025-04-19 21:35:00+00:00,,,Unknown,,San Francisco,Unknown,False,Boeing 737-800,,AA-AA 1175-20250419-UNK
2025-04-19 19:33:04.715221+00:00,AA 5303,AA,American,2025-04-19 21:35:00+00:00,2025-04-19 21:35:00+00:00,,,Unknown,SHV,Shreveport,Unknown,False,Bombardier CRJ900,,AA-AA 5303-20250419-SHV
2025-04-19 19:33:04.715221+00:00,AA 1322,AA,American,2025-04-19 21:35:00+00:00,2025-04-19 21:35:00+00:00,,,Unknown,DEN,Denver,Unknown,False,Airbus A321,,AA-AA 1322-20250419-DEN
2025-04-19 19:33:04.715221+00:00,AA 727,AA,American,2025-04-19 21:35:00+00:00,2025-04-19 21:35:00+00:00,,,Unknown,,Seattle,Unknown,False,Airbus A321,,AA-AA 727-20250419-UNK
2025-04-19 19:33:04.715221+00:00,AA 3302,AA,American,2025-04-19 21:35:00+00:00,2025-04-19 21:35:00+00:00,,,Unknown,CID,Cedar Rapids,Unknown,False,Airbus A319,,AA-AA 3302-20250419-CID
2025-04-19 19:33:04.715221+00:00,AA 311,AA,American,2025-04-19 21:35:00+00:00,2025-04-19 21:35:00+00:00,,,Unknown,,Albukerke,Unknown,False,Boeing 737-800,,AA-AA 311-20250419-UNK
2025-04-19 19:33:04.715221+00:00,AA 2406,AA,American,2025-04-19 21:35:00+00:00,2025-04-19 21:35:00+00:00,,,Unknown,,Minneapolis,Unknown,False,Boeing 737-800,,AA-AA 2406-20250419-UNK
2025-04-19 19:33:04.715221+00:00,AA 2366,AA,American,2025-04-19 21:35:00+00:00,2025-04-19 21:35:00+00:00,,,Unknown,,Indianapolis,Unknown,False,Boeing 737-800,,AA-AA 2366-20250419-UNK
2025-04-19 19:33:04.715221+00:00,AA 4125,AA,American,2025-04-19 21:35:00+00:00,2025-04-19 21:35:00+00:00,,,Unknown,,Baton Rouge,Unknown,False,Embraer 175,,AA-AA 4125-20250419-UNK
2025-04-19 19:33:04.715221+00:00,AA 4965,AA,American,2025-04-19 21:36:00+00:00,2025-04-19 21:36:00+00:00,E,,Unknown,LCH,Lake Charles,IsOperator,True,Canadair reg jet 700,,AA-AA 4965-20250419-LCH
2025-04-19 19:33:04.715221+00:00,AA 3439,AA,American,2025-04-19 21:37:00+00:00,2025-04-19 21:37:00+00:00,,,Unknown,CRP,Corpus Christi,Unknown,False,Embraer 175,,AA-AA 3439-20250419-CRP
2025-04-19 19:33:04.715221+00:00,AA 4113,AA,American,2025-04-19 21:37:00+00:00,2025-04-19 21:37:00+00:00,,,Unknown,LIT,Little Rock,Unknown,False,Embraer 175,,AA-AA 4113-20250419-LIT
2025-04-19 19:33:04.715221+00:00,AA 4085,AA,American,2025-04-19 21:39:00+00:00,2025-04-19 21:39:00+00:00,,,Unknown,FSM,Fort Smith,Unknown,False,Embraer 170,,AA-AA 4085-20250419-FSM
2025-04-19 19:33:04.715221+00:00,AA 685,AA,American,2025-04-19 21:39:00+00:00,2025-04-19 21:39:00+00:00,,,Unknown,PDX,Portland,Unknown,False,Airbus A321,,AA-AA 685-20250419-PDX
2025-04-19 19:33:04.715221+00:00,AA 3554,AA,American,2025-04-19 21:41:00+00:00,2025-04-19 21:41:00+00:00,,,Unknown,AMA,Amarillo,Unknown,False,Embraer 175,,AA-AA 3554-20250419-AMA
2025-04-19 19:33:04.715221+00:00,AA 3931,AA,American,2025-04-19 21:41:00+00:00,2025-04-19 21:41:00+00:00,,,Unknown,BNA,Nashville,Unknown,False,Embraer 175,,AA-AA 3931-20250419-BNA
2025-04-19 19:33:04.715221+00:00,AA 979,AA,American,2025-04-19 21:42:00+00:00,2025-04-19 21:42:00+00:00,,,Unknown,RDU,Raleigh/Durham,Unknown,False,Boeing 737-800,,AA-AA 979-20250419-RDU
2025-04-19 19:33:04.715221+00:00,AA 1484,AA,American,2025-04-19 21:42:00+00:00,2025-04-19 21:42:00+00:00,,,Unknown,CLE,Cleveland,Unknown,False,Boeing 737-800,,AA-AA 1484-20250419-CLE
2025-04-19 19:33:04.715221+00:00,AA 2009,AA,American,2025-04-19 21:42:00+00:00,2025-04-19 21:42:00+00:00,,,Unknown,SEA,Seattle,Unknown,False,Airbus A321,,AA-AA 2009-20250419-SEA
2025-04-19 19:33:04.715221+00:00,AA 3573,AA,American,2025-04-19 21:43:00+00:00,2025-04-19 21:43:00+00:00,,,Unknown,MAF,Midland,Unknown,False,Embraer 175,,AA-AA 3573-20250419-MAF
2025-04-19 19:33:04.715221+00:00,AA 1771,AA,American,2025-04-19 21:43:00+00:00,2025-04-19 21:43:00+00:00,,,Unknown,LAS,Las Vegas,Unknown,False,Airbus A321,,AA-AA 1771-20250419-LAS
2025-04-19 19:33:04.715221+00:00,AA 3514,AA,American,2025-04-19 21:43:00+00:00,2025-04-19 21:43:00+00:00,,,Unknown,MLU,Monroe,IsOperator,True,Embraer 170,,AA-AA 3514-20250419-MLU
2025-04-19 19:33:04.715221+00:00,AA 36,AA,American,2025-04-19 21:45:00+00:00,2025-04-19 21:45:00+00:00,,,Expected,MAD,Madrid,IsOperator,True,Boeing 777-200,,AA-AA 36-20250419-MAD
2025-04-19 19:33:04.715221+00:00,AA 6364,AA,American,2025-04-19 21:45:00+00:00,2025-04-19 21:45:00+00:00,E,,Unknown,COU,Columbia,Unknown,False,Canadair reg jet 700,,AA-AA 6364-20250419-COU
2025-04-19 19:33:04.715221+00:00,AA 4958,AA,American,2025-04-19 21:45:00+00:00,2025-04-19 21:45:00+00:00,E,,Unknown,SJT,San Angelo,IsOperator,True,Canadair reg jet 700,,AA-AA 4958-20250419-SJT
2025-04-19 19:33:04.715221+00:00,AA 3489,AA,American,2025-04-19 21:45:00+00:00,2025-04-19 21:45:00+00:00,,,Unknown,LBB,Lubbock,IsOperator,True,Embraer 175,,AA-AA 3489-20250419-LBB
2025-04-19 19:33:04.715221+00:00,AA 6486,AA,American,2025-04-19 21:45:00+00:00,2025-04-19 21:45:00+00:00,E,,Unknown,AEX,Alexandria,IsCodeshared,False,Canadair reg jet 700,,AA-AA 6486-20250419-AEX
2025-04-19 19:33:04.715221+00:00,AA 6530,AA,American,2025-04-19 21:45:00+00:00,2025-04-19 21:45:00+00:00,E,,Unknown,HOU,Houston,IsCodeshared,False,Canadair reg jet 700,,AA-AA 6530-20250419-HOU
2025-04-19 19:33:04.715221+00:00,DL 2801,DL,Delta Air Lines,2025-04-19 21:45:00+00:00,2025-04-19 21:45:00+00:00,E,,Unknown,LGA,New York,Unknown,False,Airbus A220-100,,DL-DL 2801-20250419-LGA
2025-04-19 19:33:04.715221+00:00,AA 6346,AA,American,2025-04-19 21:45:00+00:00,2025-04-19 21:45:00+00:00,E,,Unknown,CLL,College Station,IsCodeshared,False,Canadair reg jet 700,,AA-AA 6346-20250419-CLL
2025-04-19 19:33:04.715221+00:00,AA 6485,AA,American,2025-04-19 21:47:00+00:00,2025-04-19 21:47:00+00:00,E,,Unknown,ACT,Waco,IsCodeshared,False,Canadair reg jet 700,,AA-AA 6485-20250419-ACT
2025-04-19 19:33:04.715221+00:00,AY 20,AY,Finnair,2025-04-19 21:50:00+00:00,2025-04-19 21:50:00+00:00,D,,Expected,HEL,Helsinki,IsOperator,True,Airbus A350,OH-LWN,AY-AY 20-20250419-HEL
2025-04-19 19:33:04.715221+00:00,VB 527,VB,VivaAerobus,2025-04-19 21:50:00+00:00,2025-04-19 21:50:00+00:00,D,,Expected,GDL,Guadalajara,IsOperator,True,Airbus A320,XA-VYB,VB-VB 527-20250419-GDL
2025-04-19 19:33:04.715221+00:00,AA 1212,AA,American,2025-04-19 21:52:00+00:00,2025-04-19 21:52:00+00:00,,,Unknown,CLT,Charlotte,Unknown,False,Airbus A321,,AA-AA 1212-20250419-CLT
2025-04-19 19:33:04.715221+00:00,AA 4995,AA,American,2025-04-19 21:53:00+00:00,2025-04-19 21:53:00+00:00,E,,Unknown,LAW,Lawton,IsOperator,True,Canadair reg jet 700,,AA-AA 4995-20250419-LAW
2025-04-19 19:33:04.715221+00:00,AA 3889,AA,American,2025-04-19 21:55:00+00:00,2025-04-19 21:55:00+00:00,,,Unknown,MTY,Monterrey,Unknown,False,Embraer 175,,AA-AA 3889-20250419-MTY
2025-04-19 19:33:04.715221+00:00,AA 578,AA,American,2025-04-19 21:55:00+00:00,2025-04-19 21:55:00+00:00,,,Unknown,JFK,New York,Unknown,False,Boeing 737-800,,AA-AA 578-20250419-JFK
2025-04-19 19:33:04.715221+00:00,AA 1581,AA,American,2025-04-19 21:56:00+00:00,2025-04-19 21:56:00+00:00,,,Unknown,CVG,Cincinnati,Unknown,False,Boeing 737-800,,AA-AA 1581-20250419-CVG
2025-04-19 19:33:04.715221+00:00,AA 472,AA,American,2025-04-19 21:58:00+00:00,2025-04-19 21:58:00+00:00,,,Unknown,DCA,Washington,Unknown,False,Boeing 737-800,,AA-AA 472-20250419-DCA
2025-04-19 19:33:04.715221+00:00,AA 2186,AA,American,2025-04-19 21:58:00+00:00,2025-04-19 21:58:00+00:00,,,Unknown,MCO,Orlando,Unknown,False,Airbus A321,,AA-AA 2186-20250419-MCO
2025-04-19 19:33:04.715221+00:00,AA 6501,AA,American,2025-04-19 21:59:00+00:00,2025-04-19 21:59:00+00:00,E,,Unknown,TYR,Tyler,IsCodeshared,False,Canadair reg jet 700,,AA-AA 6501-20250419-TYR
2025-04-19 19:33:04.715221+00:00,AA 841,AA,American,2025-04-19 22:00:00+00:00,2025-04-19 22:00:00+00:00,,,Unknown,ELP,El Paso,IsOperator,True,Airbus A321,N903AN,AA-AA 841-20250419-ELP
2025-04-19 19:33:04.715221+00:00,AA 1223,AA,American,2025-04-19 22:00:00+00:00,2025-04-19 22:00:00+00:00,,,Unknown,FAT,Fresno,IsOperator,True,Airbus A320,,AA-AA 1223-20250419-FAT
2025-04-19 19:33:04.715221+00:00,AA 2474,AA,American,2025-04-19 22:00:00+00:00,2025-04-19 22:00:00+00:00,,,Unknown,ORD,Chicago,Unknown,False,Boeing 737-800,,AA-AA 2474-20250419-ORD
2025-04-19 19:33:04.715221+00:00,LF 3008,LF,Contour Aviation,2025-04-19 22:00:00+00:00,2025-04-19 22:00:00+00:00,,,Unknown,TUP,Tupelo,IsOperator,True,Embraer RJ145,,LF-LF 3008-20250419-TUP
2025-04-19 19:33:04.715221+00:00,AA 789,AA,American,2025-04-19 22:02:00+00:00,2025-04-19 22:02:00+00:00,,,Unknown,AUS,Austin,Unknown,False,Airbus A319,,AA-AA 789-20250419-AUS
2025-04-19 19:33:04.715221+00:00,AA 1890,AA,American,2025-04-19 22:04:00+00:00,2025-04-19 22:04:00+00:00,,,Unknown,SAN,San Diego,IsOperator,True,Airbus A321,N974UY,AA-AA 1890-20250419-SAN
2025-04-19 19:33:04.715221+00:00,AA 3995,AA,American,2025-04-19 22:04:00+00:00,2025-04-19 22:04:00+00:00,,,Unknown,CMH,Columbus,Unknown,False,Embraer 175,,AA-AA 3995-20250419-CMH
2025-04-19 19:33:04.715221+00:00,UA 2655,UA,United,2025-04-19 22:05:00+00:00,2025-04-19 22:05:00+00:00,E,,Unknown,DEN,Denver,Unknown,False,Boeing 737-800,,UA-UA 2655-20250419-DEN
2025-04-19 19:33:04.715221+00:00,AA 558,AA,American,2025-04-19 22:08:00+00:00,2025-04-19 22:08:00+00:00,,,Unknown,SLC,Salt Lake City,Unknown,False,Boeing 737-800,,AA-AA 558-20250419-SLC
2025-04-19 19:33:04.715221+00:00,AA 2810,AA,American,2025-04-19 22:09:00+00:00,2025-04-19 22:09:00+00:00,,,Expected,SFO,San Francisco,IsOperator,True,Boeing 737-800,,AA-AA 2810-20250419-SFO
2025-04-19 19:33:04.715221+00:00,AA 2973,AA,American,2025-04-19 22:10:00+00:00,2025-04-19 22:10:00+00:00,,,Unknown,PHL,Philadelphia,Unknown,False,Airbus A321,,AA-AA 2973-20250419-PHL
2025-04-19 19:33:04.715221+00:00,AA 1945,AA,American,2025-04-19 22:10:00+00:00,2025-04-19 22:10:00+00:00,,,Unknown,,Philadelphia,Unknown,False,Airbus A321,,AA-AA 1945-20250419-UNK
2025-04-19 19:33:04.715221+00:00,AA 1137,AA,American,2025-04-19 22:10:00+00:00,2025-04-19 22:10:00+00:00,,,Expected,BOG,Bogotá,IsOperator,True,Boeing 737,,AA-AA 1137-20250419-BOG
2025-04-19 19:33:04.715221+00:00,AA 1140,AA,American,2025-04-19 22:10:00+00:00,2025-04-19 22:10:00+00:00,,,Unknown,COS,Colorado Springs,IsOperator,True,Boeing 737-800,,AA-AA 1140-20250419-COS
2025-04-19 19:33:04.715221+00:00,AA 5472,AA,American,2025-04-19 22:12:00+00:00,2025-04-19 22:12:00+00:00,,,Unknown,SHV,Shreveport,Unknown,False,Bombardier CRJ900,,AA-AA 5472-20250419-SHV
2025-04-19 19:33:04.715221+00:00,AA 2116,AA,American,2025-04-19 22:14:00+00:00,2025-04-19 22:14:00+00:00,,,Unknown,MCI,Kansas City,Unknown,False,Boeing 737,,AA-AA 2116-20250419-MCI
2025-04-19 19:33:04.715221+00:00,AA 1538,AA,American,2025-04-19 22:14:00+00:00,2025-04-19 22:14:00+00:00,,,Unknown,MFE,Mc Allen,Unknown,False,Airbus A320,,AA-AA 1538-20250419-MFE
2025-04-19 19:33:04.715221+00:00,AA 4979,AA,American,2025-04-19 22:15:00+00:00,2025-04-19 22:15:00+00:00,E,,Unknown,,Provo,Unknown,False,Canadair reg jet 700,,AA-AA 4979-20250419-UNK
2025-04-19 19:33:04.715221+00:00,AA 2291,AA,American,2025-04-19 22:16:00+00:00,2025-04-19 22:16:00+00:00,,,Unknown,MSY,New Orleans,Unknown,False,Boeing 737-800,,AA-AA 2291-20250419-MSY
2025-04-19 19:33:04.715221+00:00,AA 3938,AA,American,2025-04-19 22:16:00+00:00,2025-04-19 22:16:00+00:00,,,Unknown,SGF,Springfield,Unknown,False,Embraer 175,,AA-AA 3938-20250419-SGF
2025-04-19 19:33:04.715221+00:00,AA 1759,AA,American,2025-04-19 22:19:00+00:00,2025-04-19 22:19:00+00:00,,,Unknown,ONT,Ontario,IsOperator,True,Airbus A321,,AA-AA 1759-20250419-ONT
2025-04-19 19:33:04.715221+00:00,AA 3693,AA,American,2025-04-19 22:20:00+00:00,2025-04-19 22:20:00+00:00,,,Unknown,XNA,Fayetteville/Springdale/,Unknown,False,Embraer 175,,AA-AA 3693-20250419-XNA
2025-04-19 19:33:04.715221+00:00,F9 3283,F9,Frontier,2025-04-19 22:20:00+00:00,2025-04-19 22:20:00+00:00,E,,Unknown,PHX,Phoenix,Unknown,False,Airbus A320 NEO,,F9-F9 3283-20250419-PHX
2025-04-19 19:33:04.715221+00:00,UA 1240,UA,United,2025-04-19 22:24:00+00:00,2025-04-19 22:24:00+00:00,E,,Unknown,IAD,Washington,Unknown,False,Airbus A320,,UA-UA 1240-20250419-IAD
2025-04-19 19:33:04.715221+00:00,AA 2650,AA,American,2025-04-19 22:25:00+00:00,2025-04-19 22:25:00+00:00,,,Unknown,CUN,Cancún,Unknown,False,Boeing 737-800,,AA-AA 2650-20250419-CUN
2025-04-19 19:33:04.715221+00:00,AC 1032,AC,Air Canada,2025-04-19 22:25:00+00:00,2025-04-19 22:25:00+00:00,E,,Expected,YYZ,Toronto,IsOperator,True,Airbus A220-300,C-GUPL,AC-AC 1032-20250419-YYZ
2025-04-19 19:33:04.715221+00:00,F9 3424,F9,Frontier,2025-04-19 22:27:00+00:00,2025-04-19 22:27:00+00:00,E,,Unknown,LGA,New York,Unknown,False,Airbus A321,,F9-F9 3424-20250419-LGA
2025-04-19 19:33:04.715221+00:00,AA 48,AA,American,2025-04-19 22:30:00+00:00,2025-04-19 22:30:00+00:00,,,Unknown,CDG,Paris,Unknown,False,Boeing 777-200,,AA-AA 48-20250419-CDG
